,Date of Creation,Content,hashtags,User
160,2023-04-09 23:52:17+00:00,@SuhailChowdhary Imagine this guy had gone to arsenal,N/A,The__Last__Poet
161,2023-04-09 23:52:14+00:00,@Rory_Talks_Ball Arsenal will win the league..this point will be very precious at the end of the season,N/A,AlhajiCham2
162,2023-04-09 23:52:10+00:00,"PGMOL to review linesman elbow on 'big baby' Andy Robertson during Liverpool 2-2 Arsenal
https://t.co/EffdL2YMDF",N/A,VCPSoccer
163,2023-04-09 23:52:10+00:00,@kingsleylekwa @Arsenal You are a king like your name says. Not deluded like all Assnal fans. You know ball,N/A,markbecks8
164,2023-04-09 23:52:09+00:00,"@ho4xens7ut I'm everywhere, love pep but my best friend &amp; uncles are arsenal fans, wouldn't hurt to see gunners win the league, I don't mind if city wins the UCL but Messi deserves that balondor, Napoli can win the UCL cause of osimhen my Nigerian brother",N/A,mickorichman
165,2023-04-09 23:52:09+00:00,@kwadwosheldon Cook them ooooo 😂 . Ashock self la Sheldon 😂,N/A,EdemKojoCenaroo
166,2023-04-09 23:52:08+00:00,@FPLTommyGun What a great game  and Firmino to the rescue once again he should of come on earlier. And another poorly taken penalty by Mo Salah. It's 3 points dropped by my beloved Liverpool that second half performance was the best I have seen them play but Ramsdale was Arsenal saviour 2day,N/A,cgorac
167,2023-04-09 23:52:07+00:00,"@elonmusk @WallStreetSilv Left wing propaganda

An organisation that forced you to pay them money by law and then thinks it can tell you what to think!",N/A,CreditRealist
168,2023-04-09 23:52:04+00:00,"@daddy_asahd30 @DjRoja arsenal doesn't need to first lose a game , it will only take city winning all his remaining games",N/A,Allan_Dyche
169,2023-04-09 23:52:03+00:00,@anarcho_ugly @NealGardner_ Those saves didn't change anything though. 1 point gained or 0 point city win d league by winning their outstanding match n winning Arsenal.,N/A,Jossy_swag
170,2023-04-09 23:52:03+00:00,"@Arsenal I’ve been an #LfC fan for 40 years, and I know why you’re losing your nerve. What I’d say is: footy has changed SO much with gangster nation running it. Love the team you have, coz they are FUCKING LOVELY. Don’t let football be avoir trophies, you’d lose out on so-much-joy",['LfC'],FabianCrusoe1
171,2023-04-09 23:52:02+00:00,"@piersmorgan Remember I tweeted u when u where gloating over Arsenal coming from two goals behind to beat poor old bournemouth in the 8th min extra time when ref given 6 min and handed the match to Arsenal and I told u”don’t worry,soon will come squeaky bum time?!!”that TIME STARTED BODY",N/A,behzadeslamizar
172,2023-04-09 23:52:01+00:00,@lovemyears I listen to The Boot Room after. Arsenal fans are hilarious. One compared them to Leicester the year they won it except he said they wouldn’t win it 😂,N/A,JoeRDenis
173,2023-04-09 23:51:58+00:00,"Arsenal’s front three has the potential to sit on the same table as Tevez Ronaldo Rooney, Sane Sterling Aguero &amp; Salah Mane Firmino 

Curtis Jones has the chance to be a decent rotation option. He just needs to take his chance and stay fit",N/A,VFTB_
174,2023-04-09 23:51:56+00:00,"Liverpool 2-2 Arsenal: 'Don't anger Anfield' - Gunners cede significant control in title race,,https://t.co/CEokSXAFsl",N/A,eltaszone
175,2023-04-09 23:51:54+00:00,"@mr_fii Destiny delayed cannot be denied. The trophy arsenal take finish, all this be drama",N/A,no_azonto_alwd
176,2023-04-09 23:51:49+00:00,"@zxonae How will events and other game systems differ with the switch from cases and other randomized means of unlocking items.

Will the arsenal team try to push for competitive after A2's release has stabilized?",N/A,ScremRBLX
177,2023-04-09 23:51:48+00:00,Noot noot arsenal is mancity away from trophyless season,N/A,Rasydan_Jyeah
178,2023-04-09 23:51:46+00:00,"@now_arsenaI As arsenal Fan, i personally like this because i know he is the player with the strongest mentality among the players and this will actually push him to bring it out more and rejuvenate the players mentally than ever in all our remaining games.",N/A,gabiGodwin
179,2023-04-09 23:51:44+00:00,"@Astros_Arsenal Pulling head, fully extending his arms/reaching, twisting his body, not using his legs. Hacking at the ball! Wow! Doing absolutely nothing right!  And it looks painful for us and for him. Reminds me of little league first year player. Back to basics sir or you’ll never hit again.",N/A,Bradrba
180,2023-04-09 23:51:43+00:00,Haven’t experienced a title race before 🫣 weekends are filled with either anxiety and excitement but that’s what keeps me going! ✨ #COYG,['COYG'],goonergirlnyc
181,2023-04-09 23:51:40+00:00,"@Movicsyn @Etrix00 @kingsleylekwa @Arsenal There is nothing wrong with that team,all we need is a physical striker like victor Osimhen and tough midfielder like Caiceido..Osimhen will score like Haaland if he comes to Arsenal,we create alot of chances but we need a deadly striker",N/A,ShaunTheGreat12
182,2023-04-09 23:51:39+00:00,"@GlenBradley @idealnametaken @dom_lucre Funny, he called himself an influencer today.  But keep going to him about advice and history lessons 😂 https://t.co/SHGNfmjzZC",N/A,ArsenalGreek13
183,2023-04-09 23:51:38+00:00,Late night design..anytime I am having a sleepless night I just put on my laptop and design till I finally fall asleep 😂😂 @figma @liverpool @arsenal @design @uidesign https://t.co/gleT0mKiHd,N/A,Ewure_Designer1
184,2023-04-09 23:51:35+00:00,@premierleague I will stand will arsenal and the whole numbers at the club to support them massively and faithfully till death tears apart. https://t.co/uXzTNzfNZi,N/A,GKaijja
185,2023-04-09 23:51:35+00:00,"@433 Champions League Semis and Potentially finals, plus FA Cup semis and potentially finals, they would have to pull of an absolute e miracle to win the league.",N/A,CartArsenalSaka
186,2023-04-09 23:51:32+00:00,@Goldenbaum_ @leotaylor06 @arsenal_truth @afcstuff Well the funny thing is you’re not the manager of Arsenal. At the end of the day you’re just a crybaby on the internet🤣,N/A,arsenalscrown
187,2023-04-09 23:51:29+00:00,Not that’s it’s in anyone’s control but I would rather arsenal win the league than City,N/A,PseudoLawyer
188,2023-04-09 23:51:26+00:00,@fabulousfarrell @raykearns @GunnerJeff19 @alboc23 That’s it Fab after all your talk. It’s a crime if this Arsenal team wins the league.,N/A,GlenCam81
189,2023-04-09 23:51:15+00:00,"@AFTVMedia I use to like watching your channels now it’s all commercials, too much of it is not good, your channel use to be all of that … please chill will the sales, we come for football content and not the bull. I’m not even an Arsenal fan.",N/A,dvd400
190,2023-04-09 23:51:14+00:00,@Arsenal Man City ARE CHAMPIONS by the way and you are gonna finish TROPHYLESS………AGAIN! Next season you will sack ARSEta. Mark this tweet,N/A,markbecks8
191,2023-04-09 23:51:12+00:00,Still thinking about that 2 goals lead. How can you bottle that,N/A,GargantuArsenal
192,2023-04-09 23:51:11+00:00,Chris Sutton and Paul merson. Definitely arsenal are winning at anfield.  Speak up pair tossers,N/A,RedsKopites1892
193,2023-04-09 23:51:04+00:00,@premierleague Arsenal,N/A,Maigari114
194,2023-04-09 23:51:02+00:00,@B_ELRUFAI @elrufai Hmm arsenal is the winner lol,N/A,yasirsufywasag2
195,2023-04-09 23:51:00+00:00,@Chakariboy @Arsenal @realmadrid @ManCity looking at the table i don't think the point changes much to what city would have wanted in this match. the title is now for city to lose,N/A,lootersdotcom
196,2023-04-09 23:51:00+00:00,@on_emz You mean when Paul Tierney let their CBs just clatter in to him without punishment? Sure.,N/A,MoArsenal86
197,2023-04-09 23:50:58+00:00,"Arsenal, you better win games because you will never will the league against Man City on goal difference.

Remember the Etihad date is beckoning.",N/A,dominicntoogo
198,2023-04-09 23:50:51+00:00,Remember when Arsenal fans celebrated that Martinelli goal v Chelsea that led to a draw? Now we are mad at each other because we drew to Liverpool at ANFIELD!!! Love this team!,N/A,am_i_Stan
199,2023-04-09 23:50:51+00:00,@JosephS1120 @scottjwillis The atmosphere from the fans turned somewhere in the minute or two between Xhaka incident and the goal. Watch it back if you don’t believe me.,N/A,ezcoxe
200,2023-04-09 23:50:50+00:00,"@433 how is this even 50/50? How is this even an argument? all we have to do is win our 4 games against relegation race teams, then get at least draw at Brighton, Newcastle, and Chelsea. Realistically with the way we’re playing, Man City has to win every game remaining, and with-",N/A,CartArsenalSaka
201,2023-04-09 23:50:50+00:00,Who gave him advise to join arsenal 🤔,N/A,markhunks256
202,2023-04-09 23:50:49+00:00,@GunnerLoulou Liverpool fans always find a way to blame the refs when their team stumbles. Stop crying foul and admit Arsenal deserved the win today. #COYG 🔴⚪️ Check my pin tweet bro,['COYG'],corrine78088398
203,2023-04-09 23:50:44+00:00,@premierleague It’s scary that Arsenal has to still play Newcastle. Arsenal has to draw or win against Mancity then win the rest of the game but if they lose against mancity that’s the end of it,N/A,sammy_kipyego_
204,2023-04-09 23:50:43+00:00,@cityphil73 @_afcpaddy Agreed. That City vs Arsenal game is huge now.,N/A,ItsYanCity
205,2023-04-09 23:50:43+00:00,Defeating Arsenal will be the best thing to compensate us with as gba mabinu for 2022/2023 season.,N/A,DeejayKun
206,2023-04-09 23:50:41+00:00,@TomYoungSJ Arsenal is still leading with 6 points,N/A,derickmoremi
207,2023-04-09 23:50:38+00:00,ah yes Arsenal fans hating on our best players again what a surprise!!!,N/A,omaridaaa
208,2023-04-09 23:50:36+00:00,"@CFCA1_ @Dmmanz_ Yeah I would agree but who knows, hopefully deep UCL run for them😭😭",N/A,FlxtchArsenal
209,2023-04-09 23:50:35+00:00,5 arsenal players surround ref on jota penalty let’s see if they get a fine,N/A,IanStano1966
210,2023-04-09 23:50:32+00:00,What better way to celebrate Easter than go to a yeat concert,N/A,notmekhi
211,2023-04-09 23:50:32+00:00,@_Agueroo @eddygooner2 @whukane5 Every fanbase is annoying except Arsenal fanbase is huge in numbers which makes it look like they're annoying,N/A,ahmedlambert
212,2023-04-09 23:50:32+00:00,City win their game in hand. City beat Arsenal. City win the league. Why does nobody believe me?!,N/A,trodsy
213,2023-04-09 23:50:27+00:00,@Arsenal These changes coast us.Saka was not in the game.after 60 minutes could be Trossard in for Saka and Tierney in for Ze.I don’t know why Jesus was sub.,N/A,Petitjesuss
214,2023-04-09 23:50:22+00:00,@ps1ack Some people will never evolve.,N/A,H25864990Jolene
215,2023-04-09 23:50:20+00:00,Watch him dunk on Arsenal to win us the league,N/A,10Tonix
216,2023-04-09 23:50:11+00:00,@eliseniche @saltimes 😂 I nearly wept 😂,N/A,EdemKojoCenaroo
217,2023-04-09 23:50:10+00:00,"@hamzafrfr As a life-time united supporter, arsenal winning is worse",N/A,invvincibl
218,2023-04-09 23:50:05+00:00,@UtdEIIis Say what you want but I rather Arsenal win it than a City threepeat,N/A,jacksonkron95
219,2023-04-09 23:50:00+00:00,@mufcreddevilnft @Arsenal @MikelArteta @premierleague Eddie Howe,N/A,JayDesaiUS
220,2023-04-09 23:49:52+00:00,@_afcpaddy @ItsYanCity And Arsenal's hands too. I expect there will be at least a couple of more twists to come,N/A,cityphil73
221,2023-04-09 23:49:50+00:00,Arsenal is going to win at anfield next season🫣,N/A,hanankey
222,2023-04-09 23:49:47+00:00,@TequilaSalibaCT @afclucyyy They were having a terrible game and Arsenal went 2-0 up with ease. It's Arsenal that let them back into it and lost all composure second half and invited pressure with subs. Arsenal should have won with ease at 2-0,N/A,Hashim84341501
223,2023-04-09 23:49:47+00:00,"Arsenal MUST come down.

They belong to the bottom. 

The Etihad date must be messy!",N/A,dominicntoogo
224,2023-04-09 23:49:45+00:00,I #VoteBassi for @MLS Player of the Matchday!,['VoteBassi'],2020MikeP
225,2023-04-09 23:49:43+00:00,@JosephS1120 @scottjwillis Watch the goal again and listen for the roar from the fans when Jota simply controls a ball and plays a pass into Gakpo. It’s just as loud as when they score. It’s not correct that the fans got loud as soon as Xhaka incident happened but it prepped them and it started at 0-2.,N/A,ezcoxe
226,2023-04-09 23:49:35+00:00,@packedrkid Major cuckkk were nutting all over arsenal at home to take us 1st,N/A,josepparseiola
227,2023-04-09 23:49:33+00:00,"If Xhaka didn't try to fight Trent, it would have been 7-0 Arsenal 🤣",N/A,Kuv90
228,2023-04-09 23:49:26+00:00,"@andrewkabuura Even if they drop more points, Arsenal still can't go past Newcastle. The trophy is for city to lose.",N/A,Kimnazz14
229,2023-04-09 23:49:26+00:00,"@Richarduwah2 @FansTribeHQ What law of football says Arsenal cannot?????

Wait till then and find out yourself",N/A,BwoyFinex
230,2023-04-09 23:49:24+00:00,"And the other ref pat Saka on the back during a corner. And Arsenal obstructed Salah like a lawless GOP majority.🚨Liverpool vs Arsenal assistant referee Constantine Hatzidakis accused of elbowing Andy Robertson 

via @TheAthletic  https://t.co/2gmRQazZHg",N/A,AJPennyfarthing
231,2023-04-09 23:49:22+00:00,@Ricko_dee @saltimes Tell me what u know,N/A,EdemKojoCenaroo
232,2023-04-09 23:49:20+00:00,"@WelBeast It's logical. If City lose the title, they'll still be there next year. But Arsenal might fade away if they don't win it now, making it easier for Pool to get back up",N/A,mavsxge
233,2023-04-09 23:49:19+00:00,Won’t we have 2 games on arsenal shortly? Or have I got that wrong?,N/A,Pritch_23
234,2023-04-09 23:49:18+00:00,@AFTVMedia Basically - if Man city wins all their games including vs Arsenal then they are champions. Bottle fc at it best!,N/A,MizrobVasiev
235,2023-04-09 23:49:16+00:00,"Need me one

- Arsenal away kit
- an Arsenal babe",N/A,uncle_se18
236,2023-04-09 23:49:13+00:00,@Arsenalnewschan And the Arsenal of new should’ve won that game today!! 😊😡😡,N/A,CartArsenalSaka
237,2023-04-09 23:49:08+00:00,@aoifewalsh10x That’s Arsenal fans for you. Extremely emotionally invested and always scapegoating.,N/A,YommieVaTa
238,2023-04-09 23:49:07+00:00,"@Arsenal I don't know why @m8arteta had to remove Ødegaard. For what nau? That was a wrong sub and you sold Arsenal's midfield's heart to Liverpool finally. This was the same joker card you played against City in FA. Please, look inward. We need next Matches throughout COYG 👊",N/A,toseenore
239,2023-04-09 23:49:07+00:00,When Manchester United went to Anfield. How they have the balls to laugh at us amazes me they fully have hatred for Arsenal despite THERE CITY RIVALS MAN CITY WINNING THE LEAGUE MORE TIMES THAN THEM IN RECENT YEARS https://t.co/ubUy0pfaZb,N/A,iCHz18
240,2023-04-09 23:49:06+00:00,"The way Arsenal became fragile in that second half against Liverpool should spell good news for Manchester City. Zinchenko was crying ffs

Now they know it’s in City’s hands every goal they concede will feel like this is it",N/A,analyzeLFC
241,2023-04-09 23:49:04+00:00,@futbolnaut Lol 😂.. I am not an Arsenal fan. I'm a United fan.. But I can assure you one thing.. They'll win the league.,N/A,Brewernumberone
242,2023-04-09 23:49:02+00:00,"🔥 Jesper Lindström ● This Is Why Arsenal Wants Danish Wonderkid 2023 ► Skills &amp; Goals
 
https://t.co/TomnGSkgX3 https://t.co/wlaE3TtsGt",N/A,EUCUPdotCOM
243,2023-04-09 23:49:01+00:00,Been sleeping since after 3 😪😔,N/A,German8761
