,Date of Creation,Content,hashtags,User
153,2023-03-19 23:50:25+00:00,I’ve said it before and I will shout if from the rooftops.  Give it about 2 or 3 seasons and @BukayoSaka87 will be the best player in the @premierleague @Arsenal,N/A,aschmaltz52
154,2023-03-19 23:50:16+00:00,@Arsenal_Era Just wishful thinking.,N/A,Bubble_minakie
155,2023-03-19 23:50:10+00:00,@plfantasy You had no arsenal players?,N/A,FPlCesar
156,2023-03-19 23:50:10+00:00,@JamieMitchAFC Yeah best thing to do really,N/A,NegativoArsenal
157,2023-03-19 23:50:09+00:00,"@markgoldbridge We've played Liverpool, Chelsea And Arsenal have some shame",N/A,phamedash
158,2023-03-19 23:50:09+00:00,I #VoteAlmada for @MLS Player of the Matchday!,['VoteAlmada'],ChristianDMills
159,2023-03-19 23:50:07+00:00,@bhavss14 Motd was poor as well didnt even show palace poor defending just focused on showing how gud arsenal wer  i prefer gary lineker they pick out everything the gud and the bad of both teams.arsenal goals cud av been avoided if it wasnt for the shocking defending,N/A,gunner497_josh
160,2023-03-19 23:50:06+00:00,Arsenal 4-1 Crystal Palace: 'Fearless Gunners have a beautiful attitude' - Martin Keown analysis https://t.co/L7XGsYPaG7,N/A,BBCFoot
161,2023-03-19 23:49:55+00:00,@benjaminking___ @Arsenal I thought 9 wins,N/A,Ohmz___
162,2023-03-19 23:49:47+00:00,"Arsenal shellacked Crystal Palace 4-1

✅Arsenal ML + O 2.5 goals

@Craincopicks @CodyNason95",N/A,Craincopicks
163,2023-03-19 23:49:44+00:00,@AndyBarr29 That is such a great photo Law was way above his time,N/A,JohnAylott7
164,2023-03-19 23:49:39+00:00,"Who was the best player at each Premier League team on FM 2006, find out on YouTube below...

https://t.co/2UuBx4hgSk

#liverpool #Arsenal #Chelsea #MUFC #NUFC #Tottenham #Villa #Everton #BCFC #FACUP #Blackburn #Bolton #sunderland #Portsmouth #Southampton #HullCity #Sheffield https://t.co/YaTxIOgtuD","['liverpool', 'Arsenal', 'Chelsea', 'MUFC', 'NUFC', 'Tottenham', 'Villa', 'Everton', 'BCFC', 'FACUP', 'Blackburn', 'Bolton', 'sunderland', 'Portsmouth', 'Southampton', 'HullCity', 'Sheffield']",FootballHorizo2
165,2023-03-19 23:49:28+00:00,@realmadriden @MrAncelotti Barca is the new Arsenal. They will win the League and still go to Europa and get eliminated.,N/A,philipnavarre2
166,2023-03-19 23:49:26+00:00,"@NilsOleimeulen @fiago7 PSG still will win it , Man City look very scary, but arsenal only have the prem to focus on whereas man city are still on for a treble, so because of that, arsenal (just about), and Bayern (they still have that winning mentality that BVB don’t, although BVB can prove that wrong)",N/A,kingben980
167,2023-03-19 23:49:26+00:00,@FulhamBone2 United refs and old Trafford feel arsenal fans hatred towards them 🙃,N/A,itzzzleee
168,2023-03-19 23:49:24+00:00,@NoContextBrits Arsenal winning the title at Anfield 89 ❤️,N/A,squiddlepip
169,2023-03-19 23:49:20+00:00,So assume no complaints from Arteta as Arsenal have no DGW ? @talkSPORT,N/A,waynesheffiel14
170,2023-03-19 23:49:19+00:00,@AfcLei They’ve brought such joy to my life.  It’s crazy how sports can impact us.  I hope I can watch Arsenal lift the league trophy with my eldest.  It will be the first one he has seen.,N/A,ArsenalGreek13
171,2023-03-19 23:49:06+00:00,Can't wait fi Arsenal 13 points clear of Man City,N/A,876stoic
172,2023-03-19 23:48:59+00:00,arsenal,N/A,shecallmebiri
173,2023-03-19 23:48:57+00:00,@ftbltimii @jafcv2 @Dmmanz_ he was the one player that used to perform week in week out in those terrible seasons. that’s literally one of the biggest reasons why arsenal fans love him because he was the one shining light when things were rough,N/A,ReissNelsonnnnn
174,2023-03-19 23:48:43+00:00,@JessinhoTweets @colleenchey Trossard will compete for that LW with Martineli.,N/A,Arsenal_Era
175,2023-03-19 23:48:40+00:00,@AndyBarr29 He died in 1968 age 57 I was 2 but my grandad had his picture on his sideboard Grandad was a massive Spurs man,N/A,JohnAylott7
176,2023-03-19 23:48:32+00:00,Ggs Friends ;) #MK8D #NintendoSwitch https://t.co/lDO3vFXtqu,"['MK8D', 'NintendoSwitch']",ArsenalFanJamie
177,2023-03-19 23:48:30+00:00,I #VoteAlmada for @MLS Player of the Matchday!,['VoteAlmada'],slemonadestand
178,2023-03-19 23:48:25+00:00,"@GNev2 I can't wait to rub the league in yr face after @Arsenal win the league, ust to think you was a good pundit but now I just u talk abs rubbish, you Man U fans are scum n can't handle yr not to the best anymore",N/A,TatTaylor6
179,2023-03-19 23:48:20+00:00,@quest_ricky @Jeff07223277 @HilerTamara I don't have enough memes in my arsenal 🤣🤣🤣,N/A,fuckyoutwits365
180,2023-03-19 23:48:17+00:00,"the beauty of Arsenal's game😍 that's Arsenal as we know it, hopefully Arsenal will win the Premier League this season 2022-2023 🙏Amen🙏",N/A,SuwanliYouli
181,2023-03-19 23:48:12+00:00,@gabimartinelli @Arsenal I love you Gabi!!!,N/A,icamila_andrea
182,2023-03-19 23:47:56+00:00,first arsenal now PSG hmmm … can she start coming to tottenham games and support the opposition actually https://t.co/433en4A21S,N/A,scorpiexo
183,2023-03-19 23:47:44+00:00,Rare Liverpool w + extra points for the rattled city fans in the comments 🎣🎣 🤝,N/A,arsenal_25
184,2023-03-19 23:47:41+00:00,@Dani77k We don't want her anywhere close to arsenal games again. Drake as well,N/A,amoakobam
185,2023-03-19 23:47:40+00:00,"@SkySportsPL So, I’d given up hope of Arsenal blowing this.  But looking at those fixtures.   I see Ars getting 21pts (max 24), and City getting 29.  Gonna be VERY tight, maybe GD to decide.",N/A,mattyrawlings9
186,2023-03-19 23:47:39+00:00,Arsenal coming for that chip &amp; championship get down or lay the F**K down! you heard!? 💍🏆🔴⚪️ #COYG #ARS https://t.co/T6GUBUeblJ,"['COYG', 'ARS']",wantedbythe8th
187,2023-03-19 23:47:38+00:00,@JDSunshine5 @efrey75 @AntonioSabatoJr They left weapons vehicles tanks lots or arsenal in Vietnam which found its way to El Salvador rebels,N/A,CMHAuthor780
188,2023-03-19 23:47:33+00:00,@Bubble_minakie At this time?,N/A,Arsenal_Era
189,2023-03-19 23:47:26+00:00,@CameronCairns87 Same with you mate ❤️,N/A,Joe08654652
190,2023-03-19 23:47:24+00:00,@Untier5 same 🇦🇱💪🏻,N/A,arber_arsenal
191,2023-03-19 23:47:20+00:00,@Houdoneit @Authorhayzoos Our local rivals have been smoking us for a whole decade and they’re gonna three peat making them the 2nd team to do it and you’d still rather Arsenal not win the league?,N/A,a_askrillz
192,2023-03-19 23:47:19+00:00,@GoonerDan1999 @shamusdoherty @Arsenal @RobHolding95 He’s a good backup mate. I don’t understand your logic…,N/A,IvanTorres2002
193,2023-03-19 23:47:16+00:00,"Premier League Weekend Wrap: Tottenham meltdown, Everton hold Chelsea and Arsenal go eight points clear #essentialFootball 
https://t.co/PKLEFFlDIz via @PodcastAddict",['essentialFootball'],MisterWheeze
194,2023-03-19 23:47:10+00:00,@Arsenal six to forty six o'clock am gunner hattrick@Klove20022020#safetyfirst#goalkeeper,N/A,Klove20022020
195,2023-03-19 23:46:58+00:00,"@sussexsedition Agreed, great bit of dialogue about Arsenal representing the establishment",N/A,modernista55
196,2023-03-19 23:46:55+00:00,How come Arsenal is 19 point clear to the league contender?,N/A,spoiltbrat_01
197,2023-03-19 23:46:51+00:00,"If Arsenal had gone all the way and won the UEL without winning the PL title,I'm not going to pretend that my expectations was met this season.

UEL is only useful for banter or a route into UCL-if you dnt finish in the top4.

UEL is a contingency trophy for any serious big team.",N/A,Sakkanel
198,2023-03-19 23:46:46+00:00,"@ hempo
come to arsenal!",N/A,BigDripBeth
199,2023-03-19 23:46:46+00:00,@ErlingHaaland Come to Arsenal and stop playing at city.,N/A,sujl_us
200,2023-03-19 23:46:44+00:00,@Goatpxced @premierleague @BukayoSaka87 @Arsenal Saka has never lost 7-0,N/A,Number11122222
201,2023-03-19 23:46:40+00:00,"@shainehinnant Encounter,Arsenal Gear and Tanker Incident &gt;&gt;&gt;&gt;",N/A,Silod_Snek
202,2023-03-19 23:46:39+00:00,My arsenal grows,N/A,MalachiteRoses
203,2023-03-19 23:46:39+00:00,@ftbltimii @jafcv2 @Dmmanz_ What does Arsenal's performance have anything to do with him? He was amazing despite how bad we were.,N/A,goonerettee
204,2023-03-19 23:46:35+00:00,I hope Arsenal is not a one season wonder like Leicester city.,N/A,Maverick9_DRed
205,2023-03-19 23:46:27+00:00,@MSH446 @NatDresner @AST_arsenal What🤣your missing the point it was a sell out…,N/A,afcxdna
206,2023-03-19 23:46:24+00:00,"@ligadossadon @Rory_Talks_Ball Wow, this is seriously your justification to just wanting to assume he’s definitely guilty? 

Btw, it’s clear as day your motive is more behind not liking seeing Arsenal do well. You’re dangerous, it’s just football",N/A,DiscoverEther
207,2023-03-19 23:46:22+00:00,Saka stars as rampant Arsenal move eight points clear at top of English Premier League https://t.co/Y4xbOjNDbu,N/A,malaymail
208,2023-03-19 23:46:20+00:00,Arsenal vs Crystal Palace Highlights https://t.co/Vbbcnz5Mby via @VooFoot,N/A,SoccerhlHd
209,2023-03-19 23:46:19+00:00,@genericrikku why would you be ashamed of your glorious european ancestors? man up and don’t make a fool of urself for these mfs,N/A,arber_arsenal
210,2023-03-19 23:46:17+00:00,"If we win the league, I need the whole squad to dance😭😭...my wish, my dream",N/A,bigchilli_1
211,2023-03-19 23:46:16+00:00,heya kid... interested in some of these? *opens trenchcoat to reveal my finely picked arsenal of chinese cartoons*,N/A,w_eebooks
212,2023-03-19 23:46:15+00:00,"@PaddyArsenal Surely his song should be sung to the tune of a Disney song? 

Any Disney song will do…",N/A,NegativoArsenal
213,2023-03-19 23:46:14+00:00,I #VoteAlmada for @MLS Player of the Matchday!,['VoteAlmada'],HomeB4Dark
214,2023-03-19 23:46:11+00:00,Southgate praises Saka for his development into a top player https://t.co/j158HZGmF6,N/A,AFC__Fans
215,2023-03-19 23:46:09+00:00,Martin Odegaard details how Gabriel Jesus’ return will help Arsenal | FotMob https://t.co/Kf31X6ASlD,N/A,thesmadejournal
216,2023-03-19 23:46:06+00:00,"What was ur favourite talking point from Arsenal 4-1 win vs Crystal Palace?

Mine are  

Rob Holding did great today 
Granit Xhaka redemption 
Arteta masterclass again 
Saka shines again 
Gabriel Martinelli is still on Fire 🔥 https://t.co/PYWsSFSQUa",N/A,EGTVEgal
217,2023-03-19 23:46:00+00:00,@Authorhayzoos @a_askrillz Because I genuinely loathe every single aspect of Arsenal,N/A,Houdoneit
218,2023-03-19 23:46:00+00:00,@Arsenal I like that the squad is building up!,N/A,AsratAfric
219,2023-03-19 23:45:53+00:00,@JDSunshine5 @efrey75 @AntonioSabatoJr Afghan war in the 80s then trying to invade Lebanon than the Iraq war in the 90s all left weapons behind and helped create an enormous arsenal for terrorists,N/A,CMHAuthor780
220,2023-03-19 23:45:45+00:00,Now you know why he has the captain armband,N/A,YongoYusuf
221,2023-03-19 23:45:32+00:00,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 strange,N/A,oftheArsenal
222,2023-03-19 23:45:30+00:00,@gabimartinelli @Arsenal Yes and continue scoring goals! We love you @gabimartinelli and we are happy to have you at @Arsenal,N/A,PatrickKabwela2
223,2023-03-19 23:45:27+00:00,"🗣️| Martin Keown: “I loved hearing Bukayo Saka say Arsenal don't fear anyone when we asked him what he thinks about the Gunners' title run-in on MOTD2.

“It's a beautiful attitude for any side to have, and it's especially important in the situation that Saka and his team-mates…",N/A,ArsenalBuzzCom
224,2023-03-19 23:45:27+00:00,"@MUTonnage If we are to really get back to the very top, Utd still need to significantly upgrade many areas of the team and continue to develop a dominant style of play like City have, Liverpool had and Arsenal are creating. 3 top players needed with another 1-2 for squad depth.",N/A,EricsMUFC
225,2023-03-19 23:45:27+00:00,Just picked up my sister from the airport after spending a week in the U.K. She brought me this. This is my soccer team now. What is the college football equivalent of @Arsenal ? https://t.co/8QpyS9jhlB,N/A,dali_drama
226,2023-03-19 23:45:23+00:00,What is Arsenal fans obsession with Manchester United? Both our teams played the same day and you more upset we won than happy your team did 🤣😭,N/A,RamoneMurdock
227,2023-03-19 23:45:15+00:00,@jkkedd @GentryGevers @sneako Arteta is there too 😂 arrest him so Arsenal can’t win the league,N/A,Matthewjh0518
228,2023-03-19 23:45:14+00:00,"@Segunutdz @Arsenal Good to hear that from the horse’s mouth. You just admitted Man Utd is losing to Newcastle after the break
😂😎",N/A,Ohmz___
229,2023-03-19 23:45:09+00:00,"@LickshotLippy Arsenal fans love bringing this shit up like he was this good back when he played LB? there’s a reason he started off there instead off on the wing
You think Gareth bale was seen as one of the best wingers ever when he first came on the scene",N/A,musicminds12
230,2023-03-19 23:45:08+00:00,And that’s a good night from me and the arsenal..,N/A,bikokim
231,2023-03-19 23:45:06+00:00,@Arsenal You for don buzz me eje make I nack am 20k🥲🤲🏾,N/A,De_kunbi
232,2023-03-19 23:45:05+00:00,"@aj_awafc @GaryLineker @BukayoSaka87 @Arsenal @theofficialfwa Yes totally agree. If an arsenal player wins it, it will be odegard. He's been outstanding.",N/A,smcpt9
233,2023-03-19 23:45:05+00:00,@lfcalsty99 @greggislocallfc Let’s just focus on ourselves if we want top 4 let’s beat city then city will beat arsenal at the etihad,N/A,ahmir431
234,2023-03-19 23:45:04+00:00,"Pep wanted Mikel Arteta to play as a lone 6 in the Barca midfield &amp; in the Bayern midfield but he was loyal to Arsenal. 

Don’t ever tell me Mikel doesn’t love this club.",N/A,WeveGotSuperMik
235,2023-03-19 23:45:03+00:00,@WelBeast Arsenal might seriously do a Leicester City here.,N/A,EAurielus
236,2023-03-19 23:45:02+00:00,"Arsenal v Crystal Palace: Bukayo Saka is 'footballer of the yr' – Gary Lineker | Soccer
https://t.co/5tW2nLzvlI",N/A,Dakota33172056
237,2023-03-19 23:45:02+00:00,"Arsenal v Crystal Palace: Bukayo Saka is 'footballer of the yr' – Gary Lineker | Soccer
https://t.co/4gZ6nYSafB",N/A,freeusaquotes
238,2023-03-19 23:45:02+00:00,"Arsenal v Crystal Palace: Bukayo Saka is 'footballer of the yr' – Gary Lineker | Soccer
https://t.co/766ibnd38d",N/A,SEOBAY1
239,2023-03-19 23:45:01+00:00,@MdSohel53019819 @ESPNFC He’s played for Arsenal and Chelsea he has no real loyalty in football,N/A,SHunter9393
240,2023-03-19 23:45:00+00:00,@thetronB @kabtastick Away teams always get ill-disciplined when they come to O.T. they must not be used the air because apparently we never get bad calls there. Is it me or Arsenal fans are the most salty when it comes to us and refs,N/A,emmanuel_kuragu
241,2023-03-19 23:44:52+00:00,@vkamerr @JackWhitman_7 @Madders10 Fair enough but 1 point better than 0 considering they ain’t lost at home this season apart from against arsenal,N/A,AdilSacranie
242,2023-03-19 23:44:41+00:00,"A good day 🔴⚪️ followed lots of new arsenal accounts today! Painting twitter red and white! 

International break time! 

Good night ✌🏾 https://t.co/ptGB87uQBg",N/A,ImTyBlack
243,2023-03-19 23:44:41+00:00,@JohnRussell215 Arsenal has a coach that is committed to the club and creates a culture of togetherness. Ours tears everyone else down and complains about the fans lack of patience despite not being willing to commit to a build.,N/A,COYSeminoles
244,2023-03-19 23:44:22+00:00,@AndyBarr29 You will enjoy that group and definitely post your dads stuff The group will really appreciate it,N/A,JohnAylott7
